date,price
2017-03-22 00:02:33,2.1
2017-03-21 23:43:58,2.1
2017-03-21 23:17:49,2.1
2017-03-21 22:38:12,2.1
2017-03-21 21:14:27,2.1
2017-03-21 19:23:34,2.3
2017-03-21 19:04:08,2.1
2017-03-21 18:48:56,2.1
2017-03-21 18:31:03,2.1
2017-03-21 18:28:52,2.1
2017-03-21 18:05:39,2.1
2017-03-20 23:34:40,2.1
2017-03-20 22:53:12,2.1
2017-03-20 17:43:26,2.1
2017-03-20 16:55:12,2.1
2017-03-18 00:35:20,2.1
2017-03-18 00:34:22,2.1
2017-03-17 23:34:24,2.1
2017-03-17 23:21:18,2.1
2017-03-17 21:58:53,2.1
2017-03-17 21:58:16,2.1
2017-03-17 21:45:44,2.1
2017-03-17 21:27:40,2.1
2017-03-17 21:14:31,2.1
2017-03-17 19:58:27,2.1
2017-03-17 19:34:52,2.1
2017-03-17 19:34:05,2.1
2017-03-17 19:08:23,2.1
2017-03-17 19:07:34,2.1
2017-03-17 18:48:56,2.2
2017-03-17 18:11:54,2.1
2017-03-17 17:14:35,2.1
2017-03-17 17:13:23,2.1
2017-03-17 01:43:50,2.1
2017-03-17 01:19:44,2.1
2017-03-17 01:07:26,2.2
2017-03-17 00:54:42,2.1
2017-03-17 00:42:00,2.1
2017-03-17 00:28:55,2.1
2017-03-16 22:06:24,2.1
2017-03-16 21:44:17,2.1
2017-03-16 20:58:46,2.1
2017-03-16 18:38:32,2.1
2017-03-16 18:12:13,2.1
2017-03-16 17:57:58,2.1
2017-03-16 01:50:41,2.1
2017-03-16 01:10:09,2.1
2017-03-16 00:57:15,2.1
2017-03-16 00:45:04,2.1
2017-03-16 00:03:18,2.1
2017-03-15 23:50:14,2.1
2017-03-15 22:10:38,2.1
2017-03-15 21:23:46,2.1
2017-03-15 21:03:30,2.2
2017-03-15 20:49:38,2.1
2017-03-15 20:34:32,2.1
2017-03-15 20:20:35,2.1
2017-03-15 17:25:28,2.1
2017-03-15 00:34:04,2.1
2017-03-15 00:16:26,2.2
2017-03-15 00:03:12,2.1
2017-03-14 23:50:55,2.1
2017-03-14 23:25:05,2.1
2017-03-14 23:24:32,2.1
2017-03-14 23:06:10,2.1
2017-03-14 22:13:37,1.0
2017-03-14 22:12:20,2.1
2017-03-14 21:59:16,2.1
2017-03-14 21:41:55,2.1
2017-03-14 21:29:46,2.1
2017-03-14 21:10:03,2.1
2017-03-14 20:50:46,2.1
2017-03-14 18:31:33,2.1
2017-03-14 18:30:39,2.1
2017-03-14 18:13:33,2.1
2017-03-14 17:59:07,2.1
2017-03-14 17:42:55,2.1
2017-03-14 00:36:22,2.1
2017-03-13 23:50:31,2.1
2017-03-13 22:57:42,2.1
2017-03-13 22:09:06,2.1
2017-03-13 21:28:22,2.1
2017-03-13 21:11:12,2.1
2017-03-13 20:47:15,2.1
2017-03-13 19:15:24,2.1
2017-03-13 19:03:08,2.1
2017-03-13 18:51:14,2.1
2017-03-13 16:35:00,2.1
2017-03-13 03:06:22,2.1
2017-03-13 02:10:46,2.1
2017-03-11 00:36:13,2.1
2017-03-11 00:23:23,2.1
2017-03-11 00:09:23,2.1
2017-03-10 23:05:34,2.1
2017-03-10 22:04:29,2.1
2017-03-10 21:22:04,2.1
2017-03-10 20:43:46,2.1
2017-03-10 20:20:13,2.1
2017-03-10 19:45:46,2.1
2017-03-10 19:13:21,2.1
2017-03-10 18:14:24,2.1
2017-03-10 17:58:04,2.1
2017-03-10 01:12:58,2.1
2017-03-10 00:54:10,2.1
2017-03-10 00:14:32,2.1
2017-03-09 23:20:14,2.1
2017-03-09 22:20:02,2.1
2017-03-09 21:50:41,2.1
2017-03-09 18:29:11,2.1
2017-03-09 18:03:15,2.1
2017-03-09 01:06:04,2.1
2017-03-09 00:48:51,2.1
2017-03-09 00:29:06,2.1
2017-03-08 23:57:18,2.1
2017-03-08 23:41:32,2.1
2017-03-08 23:27:07,2.1
2017-03-08 22:53:17,2.1
2017-03-08 22:37:23,2.2
2017-03-08 22:13:10,2.1
2017-03-08 22:12:23,2.1
2017-03-08 20:03:38,2.1
2017-03-08 17:22:24,2.1
2017-03-08 00:05:41,2.1
2017-03-07 22:46:48,2.1
2017-03-07 21:46:50,2.2
2017-03-07 21:46:09,2.1
2017-03-07 21:26:52,2.1
2017-03-07 20:15:37,2.1
2017-03-07 19:48:19,2.1
2017-03-07 19:27:44,2.1
2017-03-07 18:23:14,2.1
2017-03-07 17:18:34,2.2
2017-03-07 02:11:26,2.1
2017-03-07 01:09:39,2.1
2017-03-06 22:51:53,2.1
2017-03-06 22:23:44,2.1
2017-03-06 21:33:35,2.1
2017-03-06 21:04:04,2.1
2017-03-06 19:53:06,2.1
2017-03-04 02:45:22,2.1
2017-03-04 02:13:33,2.1
2017-03-04 01:21:30,2.1
2017-03-04 00:22:58,2.1
2017-03-03 22:37:07,2.1
2017-03-03 22:15:46,2.1
2017-03-03 21:14:30,2.1
2017-03-03 19:20:58,2.1
2017-03-03 19:06:15,2.1
2017-03-03 18:35:31,2.1
2017-03-03 17:34:35,2.1
2017-03-03 04:39:58,2.1
2017-03-03 03:38:58,2.2
2017-03-03 03:38:09,2.1
2017-03-03 03:04:38,2.1
2017-03-03 02:02:32,2.2
2017-03-03 01:23:32,2.1
2017-03-03 00:45:52,2.1
2017-03-03 00:07:19,2.1
2017-03-03 00:06:11,2.1
2017-03-02 23:59:02,2.1
2017-03-02 23:06:41,2.1
2017-03-02 21:38:46,2.1
2017-03-02 20:55:41,2.1
2017-03-02 20:39:49,2.1
2017-03-02 19:54:05,2.1
2017-03-02 19:53:12,2.1
2017-03-02 19:32:12,2.1
2017-03-02 17:32:45,2.2
2017-03-02 01:54:58,2.1
2017-03-02 01:39:49,2.1
2017-03-02 01:25:16,2.1
2017-03-02 00:57:13,2.1
2017-03-02 00:18:45,2.1
2017-03-01 23:11:55,2.1
2017-03-01 22:49:07,2.1
2017-03-01 22:48:25,2.1
2017-03-01 21:33:21,2.1
